"site","date","watershed","kingdom","phylum","class","order","family","genus","species","tot_read","Lowest_ID"
"TLM01",20220105,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche antica",279,"Pycnopsyche antica"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis","Stenelmis sp. BOLD:AAC4909",11,"Stenelmis sp. BOLD:AAC4909"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parametriocnemus",,34,"Parametriocnemus"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus","Rheotanytarsus sp. BOLD-2016",21,"Rheotanytarsus sp. BOLD-2016"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Empididae","Roederiodes","Roederiodes sp. BOLD:ABA0444",160,"Roederiodes sp. BOLD:ABA0444"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae",,,22,"Simuliidae"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Acerpenna",,9,"Acerpenna"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,230,"Ephemerella"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",,88,"Eurylophella"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Leucrocuta",,19,"Leucrocuta"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",19,"Maccaffertium ithaca"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Habrophlebiodes","Habrophlebiodes americana",31,"Habrophlebiodes americana"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia",,153,"Paraleptophlebia"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",,128,"Cheumatopsyche"
"TLM01",20220124,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",304,"Diplectrona modesta"
"TLM01",20220218,"TAL","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Nais",,16,"Nais"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,110,"Optioservus"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",,22,"Oulimnius"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",,,35,"Elmidae"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",,8,"Rheotanytarsus"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",,,8,"Chironomidae"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium mixtum",50,"Prosimulium mixtum"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Stegopterna",,29,"Stegopterna"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Acerpenna",,315,"Acerpenna"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,1284,"Ephemerella"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",,575,"Eurylophella"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",385,"Maccaffertium ithaca"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",,1225,"Eccoptura"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",,347,"Cheumatopsyche"
"TLM01",20220218,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma latipenne",140,"Lepidostoma latipenne"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",,81,"Dubiraphia"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,30,"Optioservus"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",13,"Oulimnius latiusculus"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum",,11,"Polypedilum"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",,,16,"Chironomidae"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Acerpenna",,12,"Acerpenna"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,7119,"Ephemerella"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",47,"Eurylophella verisimilis"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus",,20,"Epeorus"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",667,"Maccaffertium ithaca"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia serricornis",44,"Nigronia serricornis"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",20,"Haploperla brevis"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. AMI 1",11,"Leuctra sp. AMI 1"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra tenuis",13,"Leuctra tenuis"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,8,"Tallaperla"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",9,"Perlesta nelsoni"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",,105,"Cheumatopsyche"
"TLM01",20220310,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",47,"Diplectrona modesta"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,190,"Optioservus"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",14,"Oulimnius latiusculus"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Psephenidae","Ectopria",,90,"Ectopria"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus",,127,"Rheocricotopus"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",,8,"Rheotanytarsus"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,62,"Tanytarsus"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella xena",9,"Thienemanniella xena"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae",,,29,"Dolichopodidae"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",,1242,"Simulium"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,8781,"Ephemerella"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera",,,,227,"Ephemeroptera"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",114,"Haploperla brevis"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",,,14,"Leuctridae"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,1410,"Tallaperla"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",277,"Diplectrona modesta"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma griseum",33,"Lepidostoma griseum"
"TLM01",20220329,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Philopotamidae","Chimarra",,152,"Chimarra"
"TLM01",20220422,"TAL","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",8,"Nais variabilis"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,33,"Optioservus"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",22,"Oulimnius latiusculus"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",,60,"Stenelmis"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Psephenidae","Psephenus","Psephenus herricki",8,"Psephenus herricki"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parakiefferiella",,12,"Parakiefferiella"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum aviceps",12,"Polypedilum aviceps"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",12,"Stempellinella fimbriata"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus guerlus",21,"Tanytarsus guerlus"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella xena",16,"Thienemanniella xena"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos",,25,"Tribelos"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Empididae","Roederiodes","Roederiodes sp. BOLD:ABA0444",9,"Roederiodes sp. BOLD:ABA0444"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",,17,"Simulium"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Tipulidae","Tipula","Tipula abdominalis",10,"Tipula abdominalis"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,3038,"Ephemerella"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",,55,"Eurylophella"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",413,"Maccaffertium ithaca"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Stenacron","Stenacron interpunctatum",306,"Stenacron interpunctatum"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx",,1215,"Calopteryx"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus","Gomphus lividus",23,"Gomphus lividus"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Stylogomphus",,27,"Stylogomphus"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",65,"Haploperla brevis"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. AMI 1",71,"Leuctra sp. AMI 1"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra tenuis",13,"Leuctra tenuis"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla","Tallaperla cornelia",30,"Tallaperla cornelia"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",11,"Perlesta nelsoni"
"TLM01",20220422,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",,16,"Cheumatopsyche"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Cryptocephalus","Cryptocephalus notatus",9,"Cryptocephalus notatus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",14,"Oulimnius latiusculus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",,102,"Stenelmis"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. BOLD-2016",29,"Cricotopus sp. BOLD-2016"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parametriocnemus",,22,"Parametriocnemus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Paratendipes",,10,"Paratendipes"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum convictum",8,"Polypedilum convictum"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",,9,"Rheotanytarsus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus guerlus",64,"Tanytarsus guerlus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos","Tribelos sp. BOLD-2016",10,"Tribelos sp. BOLD-2016"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Dixidae",,,12,"Dixidae"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Psychodidae","Psychoda",,14,"Psychoda"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Attenella","Attenella attenuata",25,"Attenella attenuata"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",,21,"Eurylophella"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,,11,"Heptageniidae"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",,8,"Rhagovelia"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Corduliidae","Helocordulia","Helocordulia uhleri",23,"Helocordulia uhleri"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus","Gomphus graslinellus",21,"Gomphus graslinellus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus","Gomphus lividus",23,"Gomphus lividus"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. AMI 1",16,"Leuctra sp. AMI 1"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. BOLD:AAC1685",35,"Leuctra sp. BOLD:AAC1685"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra tenuis",25,"Leuctra tenuis"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,42,"Tallaperla"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",759,"Perlesta nelsoni"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",39,"Diplectrona modesta"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","Hydropsyche betteni",15,"Hydropsyche betteni"
"TLM01",20220512,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydroptilidae","Hydroptila","Hydroptila talladega",34,"Hydroptila talladega"
"TLM01",20220609,"TAL","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Nais","Nais communis/variabilis complex sp. A4",16,"Nais communis/variabilis complex sp. A4"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Arachnida","Trombidiformes",,,,70,"Trombidiformes"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",,500,"Dubiraphia"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,522,"Optioservus"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",26,"Oulimnius latiusculus"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis","Stenelmis sp. BOLD:AAC4909",352,"Stenelmis sp. BOLD:AAC4909"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus",,348,"Cryptochironomus"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus","Rheotanytarsus sp. BOLD-2016",60,"Rheotanytarsus sp. BOLD-2016"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,65,"Tanytarsus"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemannimyia",,114,"Thienemannimyia"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Empididae","Roederiodes","Roederiodes sp. BOLD:ABA0444",28,"Roederiodes sp. BOLD:ABA0444"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,31,"Ephemerella"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera",,,,55,"Ephemeroptera"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia fasciatus",15,"Nigronia fasciatus"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. AMI 1",596,"Leuctra sp. AMI 1"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. BOLD:AAC1685",146,"Leuctra sp. BOLD:AAC1685"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra tenuis",16,"Leuctra tenuis"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",,80,"Eccoptura"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",274,"Perlesta nelsoni"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",,72,"Cheumatopsyche"
"TLM01",20220609,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",10,"Diplectrona modesta"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,501,"Optioservus"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",9,"Oulimnius latiusculus"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus",,22,"Cryptochironomus"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum convictum",8,"Polypedilum convictum"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",8,"Stempellinella fimbriata"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,16,"Tanytarsus"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Microvelia","Microvelia americana",12,"Microvelia americana"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia serricornis",2043,"Nigronia serricornis"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Aeshnidae","Boyeria",,26,"Boyeria"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",241,"Calopteryx maculata"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. BOLD:AAC1685",141,"Leuctra sp. BOLD:AAC1685"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,912,"Tallaperla"
"TLM01",20220628,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura","Eccoptura xanthenes",17,"Eccoptura xanthenes"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",,9,"Oulimnius"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae",,,995,"Ceratopogonidae"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,1102,"Tanytarsus"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",,9,"Rhagovelia"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia serricornis",387,"Nigronia serricornis"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",395,"Calopteryx maculata"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae","Leuctra","Leuctra sp. AMI 1",374,"Leuctra sp. AMI 1"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",,350,"Eccoptura"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydroptilidae","Hydroptila","Hydroptila talladega",189,"Hydroptila talladega"
"TLM01",20220719,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma latipenne",304,"Lepidostoma latipenne"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,49,"Optioservus"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis","Stenelmis sp. BOLD:AAC4909",38,"Stenelmis sp. BOLD:AAC4909"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus",,11,"Cryptochironomus"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Lauterborniella","Lauterborniella agrayloides",51,"Lauterborniella agrayloides"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus","Rheotanytarsus sp. BOLD-2016",8,"Rheotanytarsus sp. BOLD-2016"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",35,"Stempellinella fimbriata"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,143,"Tanytarsus"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos",,56,"Tribelos"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",16,"Eurylophella verisimilis"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Leucrocuta",,257,"Leucrocuta"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",60,"Maccaffertium ithaca"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx",,41,"Calopteryx"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",,,50,"Leuctridae"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,438,"Tallaperla"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",,86,"Eccoptura"
"TLM01",20220811,"TAL","Eukaryota","Arthropoda","Insecta","Trichoptera","Leptoceridae","Mystacides","Mystacides sepulchralis",8,"Mystacides sepulchralis"
"TLM01",20220902,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",,29,"Oulimnius"
"TLM01",20220902,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",,,626,"Elmidae"
"TLM01",20220902,"TAL","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemeridae","Ephemera","Ephemera blanda",8,"Ephemera blanda"
"TLM01",20220902,"TAL","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",,12,"Rhagovelia"
"TLM01",20220916,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",,484,"Dubiraphia"
"TLM01",20220916,"TAL","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Macronychus","Macronychus sp. BOLD:AAE7495",314,"Macronychus sp. BOLD:AAE7495"
